city,name,address,lng,lat
绵阳市,江油市三合镇卫生院,江油市三合镇江东路95号、江油市三合镇双江村三组,104.777464,31.80041
绵阳市,江油市双河镇卫生院,江油市双河镇老街61号,104.89084,31.869798
绵阳市,江油市太平镇卫生院,江油市太平镇新华村一组,104.733963,31.781488
绵阳市,江油市铜星乡卫生院,江油市铜星乡场镇,104.946378,31.981799
绵阳市,江油市文胜镇卫生院,江油市永胜镇场镇新街16号,104.891092,31.932888
绵阳市,江油市武都镇中心卫生院,江油市武都镇解放西路46号,116.848364,40.284589
绵阳市,江油市西屏镇卫生院,江油市西屏镇永兴上街,104.646545,31.731383
绵阳市,江油市香水乡卫生院,江油市香水乡中亍,104.599523,31.711954
绵阳市,江油市小溪坝镇中心卫生院,江油市小溪坝镇小溪街39号,105.00785,31.900115
绵阳市,江油市新安镇中心卫生院,四川省绵阳市江油市新安镇下街89号,105.388194,31.138333
绵阳市,江油市新春乡卫生院,江油市新春乡场镇,104.914621,31.98619
绵阳市,江油市新兴乡卫生院,江油市新兴乡场镇,104.95965,31.854338
绵阳市,江油市雁门镇中心卫生院,江油市雁门镇场镇,105.196687,32.217169
绵阳市,江油市义新乡卫生院,江油市义新场镇,104.752412,31.784128
绵阳市,江油市永胜镇卫生院,江油市永胜镇场镇新街16号,104.752412,31.784128
绵阳市,江油市云集乡卫生院,江油市云集乡场镇,105.232224,32.060947
绵阳市,江油市战旗镇卫生院,江油市战旗镇人民街4号,104.957073,31.780683
绵阳市,江油市彰明镇卫生院,江油市彰明镇中原大道,104.733361,31.714332
绵阳市,江油市中坝镇卫生院,江油市中坝镇幸福村六组,116.320285,39.637258
绵阳市,江油市重华镇卫生院,江油市重华镇半边街18号,104.977351,32.003284
绵阳市,江油市重兴乡卫生院,四川省江油市重兴乡场镇,105.172888,31.962719
绵阳市,江油市河口镇卫生院,江油市河口镇政府街60号,116.23358,40.225939
绵阳市,江油宝石花医院,江油市太平镇汇丰路南段7号,104.7046,31.779556
绵阳市,三台县人民医院,三台县潼川镇解放下街139号,105.10149,31.101586
绵阳市,三台县中医院,三台县潼川镇学街31号,105.096854,31.094677
绵阳市,三台县精神病院,三台县潼川镇北泉路,105.10149,31.101586
绵阳市,三台县中医骨科医院,三台县潼川镇西外街160号,116.648533,40.143778
绵阳市,三台县塔山镇中心卫生院,三台县塔山镇雄关干道76号附2号,115.739402,39.854529
绵阳市,三台县芦溪镇中心卫生院,三台县芦溪镇南街19号,104.885904,31.258264
绵阳市,三台县西平镇中心卫生院,三台县西平镇西蜀大道中段70号,104.884349,31.052094
绵阳市,三台县景福镇中心卫生院,三台县景福场镇,116.418629,40.064038
绵阳市,三台县刘营镇中心卫生院,三台县刘营镇场镇,104.954885,31.209648
绵阳市,三台县潼川镇中心卫生院,三台县北坝琴泉路232号,105.10698,31.11081
绵阳市,三台县观桥镇中心卫生院,三台县观桥场镇东街,115.981515,40.465095
绵阳市,三台县建设镇中心卫生院,三台县建设镇长远街23号,105.10149,31.101586
绵阳市,三台县紫河镇中心卫生院,三台县紫河镇场镇,105.240673,30.763304
绵阳市,三台县古井镇中心卫生院,三台县古井镇大桥街48号,105.10149,31.101586
绵阳市,三台县立新镇中心卫生院,三台县立新场镇,105.10149,31.101586
绵阳市,三台县新生镇中心卫生院,三台县新生镇新安街42号,105.073351,30.9474
绵阳市,三台县富顺镇中心卫生院,三台县富顺场镇鸡市街,105.10149,31.101586
绵阳市,三台县石安镇中心卫生院,三台县石安镇平安路下段56号,105.103262,31.211191
绵阳市,三台县安居镇中心卫生院,三台县安居镇光华街6号,116.473645,39.918952
绵阳市,三台县龙树镇中心卫生院,三台县龙树镇上街,113.315497,34.808819
绵阳市,三台县中太镇中心卫生院,三台县中太镇场镇黄桥街1号,104.978342,31.390908
绵阳市,三台县金石镇中心卫生院,三台县金石镇广东街,105.10149,31.101586
绵阳市,三台县建平镇中心卫生院,三台县建平镇学街,104.910369,31.127742
绵阳市,三台县乐安镇中心卫生院,三台县乐安镇场镇,104.997598,31.096775
绵阳市,三台县建中镇卫生院,三台县建中镇东街7号,116.284543,39.915177
绵阳市,三台县郪江镇卫生院,三台县郪江场镇,105.10149,31.101586
绵阳市,三台县菊河镇卫生院,三台县菊河镇皇城街195号,105.019528,30.825813
绵阳市,三台县秋林镇卫生院,三台县秋林场镇,105.261267,31.154202
绵阳市,三台县三元镇卫生院,三台县三元场镇,105.10149,31.101586
绵阳市,三台县幸福镇卫生院,三台县幸福镇场镇,116.413384,39.910925
绵阳市,三台县万安镇卫生院,三台县万安场镇,105.10149,31.101586
绵阳市,三台县花园镇卫生院,三台县花园镇涪城街162号,105.10149,31.101586
绵阳市,三台县永明镇卫生院,三台县永明场镇会仙路64号,105.097382,31.105209
绵阳市,三台县金鼓镇卫生院,三台县金鼓镇场镇,105.10149,31.101586
绵阳市,三台县永新镇卫生院,三台县永新镇米枣街25号,105.11093,31.168746
绵阳市,三台县双胜镇卫生院,三台县双胜镇双龙街81号,105.22512,31.344904
绵阳市,三台县光辉镇卫生院,三台县光辉场镇,105.10149,31.101586
绵阳市,三台县柳池镇卫生院,三台县柳池场镇,105.070808,31.345356
绵阳市,三台县百顷镇卫生院,三台县百顷场镇,105.10149,31.101586
绵阳市,三台县新德镇卫生院,三台县新德场镇,116.413384,39.910925
绵阳市,三台县东塔镇卫生院,三台县东塔场镇,105.10149,31.101586
绵阳市,三台县跃进镇卫生院,三台县跃进镇金马街2号,116.413384,39.910925
绵阳市,三台县新鲁镇卫生院,三台县新鲁镇鲁西街,104.83466,31.206892
绵阳市,三台县黎曙镇卫生院,三台县黎曙场镇,105.10149,31.101586
绵阳市,三台县中新镇卫生院,三台县中新镇建设街66号,117.124746,40.143347
绵阳市,三台县八洞镇卫生院,三台县八洞场镇中三街,116.753423,40.101095
绵阳市,三台县前锋镇卫生院,三台县前锋场镇,105.094341,31.093546
绵阳市,三台县老马镇卫生院,三台县老马镇场镇,117.022417,40.19237
绵阳市,三台县争胜镇卫生院,三台县争胜镇兴盛街138号,105.032452,31.196963
绵阳市,三台县里程镇卫生院,三台县里程镇场,105.016492,31.236598
绵阳市,三台县灵兴镇卫生院,三台县灵兴场,105.10149,31.101586
绵阳市,三台县鲁班镇卫生院,三台县鲁班镇三柏场,105.015011,30.919505
绵阳市,三台县玉林镇卫生院,三台县玉林镇场,105.062397,31.003027
绵阳市,三台县忠孝乡卫生院,三台县忠孝乡场,105.221457,31.288498
绵阳市,三台县乐加乡卫生院,三台县乐加乡场,105.151686,30.96363
绵阳市,三台县云同乡卫生院,三台县云同乡场,104.873367,31.173899
绵阳市,三台县上新乡卫生院,三台县上新乡猪市街1号,104.91504,30.979145
绵阳市,三台县进都乡卫生院,三台县进都乡场镇,104.963371,31.050262
绵阳市,三台县曙光乡卫生院,三台县曙光乡场镇,105.120735,30.904121
绵阳市,三台县断石乡卫生院,三台县断石乡场镇,116.413384,39.910925
绵阳市,三台县宝泉乡卫生院,三台县宝泉乡场镇,116.646012,40.10906
绵阳市,三台县协和乡卫生院,三台县协和乡场镇,105.209762,30.81203
绵阳市,三台县双乐乡卫生院,三台县双乐乡场镇,105.214989,30.862718
绵阳市,三台县广利乡卫生院,三台县广利乡场镇,105.250412,30.811175
绵阳市,三台县下新乡卫生院,三台县下新乡场镇,105.028266,30.995826
绵阳市,三台县高堰乡卫生院,三台县高堰乡福泉路99号,105.089616,31.278761
绵阳市,三台县潼川镇社区卫生服务中心,三台县新西街20号,105.094239,31.093904
绵阳市,三台太和医院,三台县方垭场镇,105.126315,30.866557
绵阳市,三台景福阳光医院,三台县景福镇场镇,105.1658,30.883307
绵阳市,三台芦桥医院,三台县芦桥场镇,116.463031,39.937295
绵阳市,三台民谊医院,三台县富顺场镇正街37号,116.821633,40.485399
绵阳市,三台绍军骨康医院,三台县富顺镇青龙街28号,116.413384,39.910925
绵阳市,三台长乐医院,三台县中太镇长乐场镇,104.989355,31.370005
绵阳市,三台刘氏正骨医院,三台县北坝镇梓州干道24号,105.101293,31.106113
绵阳市,三台同德医院,三台县同德场镇,104.842716,31.13974
绵阳市,三台仁康医院,三台县东塔镇东泉村11组,105.121776,31.108386
绵阳市,三台达康医院,三台县八洞镇群益场镇,104.84985,31.106164
绵阳市,三台四平医院,三台县芦溪镇四平场镇,104.885904,31.258264
绵阳市,三台康民医院,三台县花园镇光明场镇,104.928327,31.297524
绵阳市,三台拦河医院,三台县拦河场镇,104.811157,31.314286
绵阳市,三台民生医院,三台县芦溪镇芦溪干道,114.036519,27.636605
绵阳市,三台民生医院塔山分院,三台县塔山镇东升街2号,116.831538,40.13387
绵阳市,三台博爱医院,三台县潼川镇西顺城街7-11号,115.972979,40.465017
绵阳市,三台华康医院,三台县潼川镇新西外街160号,105.10149,31.101586
绵阳市,三台鸿福医院,三台县潼川镇南河路231号,105.091515,31.085071
绵阳市,三台惠民中西医结合医院,三台县曙光乡场镇老君街16号,105.10149,31.101586
绵阳市,梓潼县人民医院,梓潼县文昌镇金牛路中段200号,105.175614,31.638129
绵阳市,梓潼县中医院,梓潼县文昌镇顺河路262号,116.413384,39.910925
绵阳市,梓潼县妇幼保健计划生育服务中心,梓潼县文昌镇顺河路232号,105.162544,31.642396
绵阳市,梓潼县文昌镇中心卫生院,梓潼县文昌镇五丁路北段519号,116.242568,39.957586
绵阳市,梓潼县宏仁乡卫生院,梓潼县宏仁乡场镇56号,116.413384,39.910925
绵阳市,梓潼县长卿镇卫生院,梓潼县文昌路南段662号,116.413384,39.910925
绵阳市,梓潼县三泉乡卫生院,梓潼县三泉乡三合路181号,116.331018,39.742665
绵阳市,梓潼县东石乡卫生院,梓潼县东石乡场镇玉皇街39号,116.413384,39.910925
绵阳市,梓潼县卧龙镇卫生院,梓潼县卧龙镇饮池街157号,116.413384,39.910925
绵阳市,梓潼县许州镇中心卫生院,梓潼县许州镇梓江路96号,105.1571,31.798919
绵阳市,梓潼县双板镇卫生院,梓潼县双板场镇双福街410号,116.659075,40.164251
绵阳市,梓潼县仙峰镇卫生院,梓潼县仙峰乡场镇甘滋路2号,116.413384,39.910925
绵阳市,梓潼县小垭乡卫生院,梓潼县小垭乡龙凤街198号,105.194947,31.871892
绵阳市,梓潼县豢龙乡卫生院,梓潼县豢龙乡场镇梓中路181号,116.413384,39.910925
绵阳市,梓潼县演武镇卫生院,梓潼县演武乡场镇北街1号,115.976587,40.465676
绵阳市,梓潼县黎雅镇中心卫生院,梓潼县黎雅镇富民路64号,116.798215,40.356967
绵阳市,梓潼县金龙镇卫生院,梓潼县金龙场镇金龙街258号,116.644836,39.922284
绵阳市,梓潼县白云镇卫生院,梓潼县白云镇向阳街21号,116.294403,39.85142
绵阳市,梓潼县石台乡卫生院,梓潼县石台乡场镇石乡路189号,116.413384,39.910925
绵阳市,梓潼县仙鹅乡卫生院,梓潼县仙鹅乡场镇藏鵝街163号,116.413384,39.910925
绵阳市,梓潼县观义镇中心卫生院,梓潼县观义场镇红旗街65号,116.413384,39.910925
绵阳市,梓潼县石牛镇卫生院,梓潼县石牛镇金牛路77-88号,116.679127,40.226654
绵阳市,梓潼县玛瑙镇卫生院,梓潼县玛瑙镇临江镇南段10号,116.413384,39.910925
绵阳市,梓潼县双峰乡卫生院,梓潼县双峰乡双峰街中段106号,116.413384,39.910925
绵阳市,梓潼县交泰乡卫生院,梓潼县交泰乡梓交路63号,116.413384,39.910925
绵阳市,梓潼县仁和镇中心卫生院,梓潼县仁和场镇梓盐街165号,116.413384,39.910925
绵阳市,梓潼县宝石乡卫生院,梓潼县宝石乡宝兴街444号,116.413384,39.910925
绵阳市,梓潼县定远乡卫生院,梓潼县定远乡中心街358号,115.600267,39.638677
绵阳市,梓潼县文兴镇卫生院,梓潼县文兴镇文兴街中段111号,116.343013,39.9418
绵阳市,梓潼县大新镇卫生院,梓潼县大新乡新恒街115号,116.413384,39.910925
绵阳市,梓潼县自强镇中心卫生院,梓潼县自强镇中兴街103号,105.282306,31.59065
绵阳市,梓潼县马迎乡卫生院,梓潼县马迎乡三金路9号,116.413384,39.910925
绵阳市,梓潼县二洞乡卫生院,梓潼县二洞乡广福路南段11号,116.413384,39.910925
绵阳市,梓潼县马鸣镇卫生院,梓潼县马鸣镇平安街64号,116.853761,40.426087
绵阳市,梓潼县建兴乡卫生院,梓潼县建兴乡观音街90号,116.413384,39.910925
绵阳市,梓潼太康医院,梓潼县经济开发区文昌路南段650号,116.413384,39.910925
绵阳市,潼城医院,梓潼县文昌镇文丰街148号,116.413384,39.910925
绵阳市,梓潼崇文医院,梓潼县文昌镇翠云街东段2.4.6.8.10.12.14.16号,116.413384,39.910925
绵阳市,梓潼爱平医院,梓潼县文昌镇迎宾路中段,116.161426,39.79769
绵阳市,梓潼县文昌镇中心卫生院文丰分院,梓潼县文昌青龙村一组72号,110.663832,20.100422
绵阳市,梓潼治满医院,梓潼县文昌镇五丁路北段333号,116.242568,39.957586
绵阳市,梓潼工人医院,梓潼县文昌镇中和街西段155号,116.863033,40.357489
绵阳市,盐亭县人民医院,云溪镇弥江路208号,116.413384,39.910925
绵阳市,盐亭县中医医院,盐亭县云溪镇文同路上段196号,116.413384,39.910925
绵阳市,盐县肿瘤医院,云溪镇红石路31号,116.413384,39.910925
绵阳市,盐亭县妇幼保健计划生育服务中心,云溪镇嫘祖大道上段109号,116.413384,39.910925
绵阳市,盐亭县凤灵社区卫生和计划生育服务中心,云溪镇凤池街27号,116.413384,39.910925
绵阳市,盐亭县麻秧街道办事处卫生院,麻秧乡场镇121号,116.413384,39.910925
绵阳市,盐亭县云溪镇中心卫生院,凤池街62号,116.413384,39.910925
绵阳市,盐亭县大兴回族乡卫生院,大兴乡场镇,116.413384,39.910925
绵阳市,盐亭县林山乡卫生院,林山乡场镇,116.413384,39.910925
绵阳市,盐亭县富驿镇中心卫生院,富驿路上段162号,116.413384,39.910925
绵阳市,盐亭县金安乡卫生院,金安团卫街38号,116.545438,31.756288
绵阳市,盐亭县永泰乡卫生院,永泰文同路45号,118.938431,25.872787
绵阳市,盐亭县八角镇中心卫生院,八角镇文卫生街67号,116.413384,39.910925
绵阳市,盐亭县林农镇卫生院,林农文化街,116.367375,39.909836
绵阳市,盐亭县五龙乡卫生院,五龙文卫街,116.413384,39.910925
绵阳市,盐亭县榉溪乡卫生院,榉溪场镇,116.413384,39.910925
绵阳市,盐亭县金孔镇中心卫生院,金孔镇上街4号,113.315497,34.808819
绵阳市,盐亭县金鸡镇卫生院,金鸡文卫街109号,116.413384,39.910925
绵阳市,盐亭县洗泽乡卫生院,洗泽乡场镇老街23号,116.413384,39.910925
绵阳市,盐亭县折弓乡卫生院,折弓乡场镇西街52号,115.976997,40.464148
绵阳市,盐亭县宗海乡卫生院,宗海乡场镇48号,116.413384,39.910925
绵阳市,盐亭县玉龙镇中心卫生院,玉龙镇瑞升街72号,116.413384,39.910925
绵阳市,盐亭县高灯镇卫生院,高灯镇人民路10号,116.413384,39.910925
绵阳市,盐亭县龙泉乡卫生院,龙泉乡文卫街82号,116.413384,39.910925
绵阳市,盐亭县黄溪乡卫生院,黄溪乡场镇,116.413384,39.910925
绵阳市,盐亭县黄甸镇中心卫生院,黄甸联通街133号,116.579374,40.296654
绵阳市,盐亭县三元乡卫生院,三元建设街28号,116.951627,40.425207
绵阳市,盐亭县两河镇中心卫生院,两河镇魏河街19号,116.413384,39.910925
绵阳市,盐亭县巨龙镇卫生院,聚兴下街21号,116.413384,39.910925
绵阳市,盐亭县毛公乡卫生院,巨龙政府街1号,116.83739,40.15865
绵阳市,盐亭县柏梓镇中心卫生院,柏梓镇渝龙街366号,116.413384,39.910925
绵阳市,盐亭县安家镇卫生院,安家镇安乐村1号,116.670032,40.218659
绵阳市,盐亭县茶亭乡卫生院,茶亭乡场镇,116.413384,39.910925
绵阳市,盐亭县剑河乡卫生院,剑河乡场镇,116.413384,39.910925
绵阳市,盐亭县来龙乡卫生院,来龙乡场镇来龙街5号,116.413384,39.910925
绵阳市,盐亭县黑坪镇中心卫生院,黑坪镇地利街2号,116.413384,39.910925
绵阳市,盐亭县石牛庙乡卫生院,石牛庙乡场镇南街7号,116.735021,39.942842
绵阳市,盐亭县冯河乡卫生院,冯河乡场镇新兴街3号,116.707209,40.111966
绵阳市,盐亭县双碑乡卫生院,双碑乡场镇44号,116.413384,39.910925
绵阳市,盐亭经开区医院,盐亭县经开区临江大道与嫘祖大道交汇处,116.501278,39.790039
绵阳市,盐亭民兴医院,盐亭县云溪镇先锋村8社,105.395096,31.235726
绵阳市,盐亭仁康医院,云溪镇先锋村社区4组,116.413384,39.910925
绵阳市,盐亭同德医院,盐亭县云溪镇万安村,116.413384,39.910925
绵阳市,盐亭康复医院,盐亭县云溪镇弥江路,116.413384,39.910925
绵阳市,盐亭共和医院,盐亭县共和办事处,105.395503,31.214319
绵阳市,妇幼保健计划生育服务中心,永昌镇湔江路11号,116.413384,39.910925
绵阳市,北川羌族自治县中羌医医院,北川羌族自治县永昌镇西羌南街29号,104.469899,31.607635
绵阳市,北川羌族自治县人民医院,四川省北川羌族自治县永昌镇新川路 4-6号,104.46774,31.620219
绵阳市,北川羌族自治县第三人民医院,北川羌族自治县安昌镇东风路北段 24号,104.42998,31.656765
绵阳市,北川羌族自治县永安镇中心卫生院,北川羌族自治县永安镇仁和街118号,104.465028,31.711259
绵阳市,北川羌族自治县禹里镇中心卫生院,北川羌族自治县禹里镇街道,104.277301,31.872036
绵阳市,平武县人民医院,平武县龙安镇龙安路184号,117.172661,40.148602
绵阳市,平武县中医医院,平武县龙安镇飞龙路中段,116.413384,39.910925
绵阳市,平武县水晶中心卫生院,平武县水晶镇政府街1号,116.83739,40.15865
绵阳市,平武县江油关中心卫生院（原：平武县南坝中心卫生院）,平武县江油关镇场镇,104.752412,31.784128
绵阳市,平武县豆叩中心卫生院,平武县豆叩镇建设路25号,116.131831,39.723303
绵阳市,平武县平通羌族乡卫生院（原：平武县平通镇卫生院）,平武县平通镇永通路,116.413384,39.910925
绵阳市,塘汛镇卫生院,塘汛镇群丰街6号,116.413384,39.910925
绵阳市,松垭人民医院,游仙区皂角树街5号,104.857725,31.38513
绵阳市,城南社区卫生服务中心,涪城区六一堂路592号,104.772637,31.431263
绵阳市,绵阳万江眼科医院/南塔卫生服务中心,绵阳市经开区红塔街16号,104.782111,31.446185
绵阳市,绵阳市仙海人民医院（游仙区沉抗镇卫生院）,绵阳市仙海区海涛街5号,104.862935,31.542291
绵阳市,绵阳高新区社区卫生服务中心,普明北路西段155号,116.413384,39.910925
绵阳市,绵阳高新区永兴镇中心卫生院,永兴镇永发路305号,116.413384,39.910925
绵阳市,绵阳高新区河边镇卫生院,河边镇场镇,116.413384,39.910925
绵阳市,绵阳高新区磨家镇卫生院,磨家镇聚龙街17号,116.413384,39.910925
绵阳市,绵阳市第三人民医院高新分院,永兴镇永昌路5号,116.413384,39.910925
广元市,广元市中心医院,广元市利州区井巷子16号,116.274157,39.857782
广元市,广元市第一人民医院,广元市利州区苴国路490号,105.86323,32.432313
广元市,广元市中医医院,广元市利州区建设路133号,105.836728,32.449467
广元市,广元市第二人民医院,广元市利州东路一段108号,105.857648,32.43947
广元市,广元市第三人民医院,广元市利州西路三段50号,105.797369,32.428311
广元市,广元市精神卫生中心,广元市经济技术开发区下西利州西路二段 92号,105.821792,32.434143
广元市,广元市妇幼保健院,广元市利州区东坝滨河北路二段51号,105.853829,32.43559
广元市,利州区人民医院,广元市利州区宝轮镇三江大道西段 71号,105.650949,32.386448
广元市,利州区中医医院,广元市利州区宝轮镇水电路212号,105.649976,32.38589
广元市,利州区第二人民医院,广元市利州区三堆镇场镇,105.852426,32.440208
广元市,广元湘康医院,利州区南河西安路1号,116.835957,40.386377
广元市,广元市昭化区人民医院,广元市昭化区元坝镇杏林街32号,105.967817,32.330582
广元市,广元市昭化区中医医院,广元市昭化区元坝镇光华村一社,105.982981,32.353593
广元市,广元市昭化区妇幼保健院,广元市昭化区元坝镇葭萌路349号,105.97413,32.327524
广元市,旺苍县中医院,广元市旺苍县东河镇兴旺大道177号,106.303951,32.246478
广元市,旺苍县人民医院,广元市旺苍县东河镇新华街471号,106.293711,32.234332
广元市,旺苍县妇幼保健院,广元市旺苍县东河镇环城北路（清江怡苑对面）,106.316668,32.239225
广元市,旺苍县白水镇中心卫生院,广元市旺苍县白水镇场镇,106.296491,32.235097
广元市,旺苍县嘉川镇中心卫生院,广元市旺苍县嘉川镇场镇,106.217456,32.23436
广元市,苍溪县人民医院,广元市苍溪县陵江镇兴贤街12号,105.942846,31.738356
广元市,苍溪县中医院,广元市苍溪县陵江镇江南干道二段 123号,105.952863,31.723243
广元市,苍溪县妇幼保健院,广元市苍溪县陵江镇人民东街91号,105.947387,31.738674
广元市,苍溪县第二人民医院,广元市苍溪县陵江镇嘉陵路西段266号,105.947955,31.737609
广元市,苍溪县精神卫生中心,广元市苍溪县云峰镇五里场210号,105.990455,31.692259
广元市,苍溪县陵江镇中心卫生院,广元市苍溪县陵江镇人民东街183号,105.946919,31.737208
广元市,苍溪县文昌镇中心卫生院,广元市苍溪县文昌镇纪红街二号,106.317027,31.974155
广元市,苍溪县歧坪镇中心卫生院,广元市苍溪县歧评镇龙门路上段20号,106.158798,31.890749
广元市,苍溪县东溪镇中心卫生院,广元市苍溪县东溪镇人民北路西段 17号,106.028556,32.050842
广元市,苍溪县五龙镇中心卫生院,广元市苍溪县五龙镇五龙场北段38号,116.242568,39.957586
广元市,苍溪瑞祥医院,广元市苍溪县陵江镇银杏大道中段,116.200835,39.87992
广元市,苍溪康复医院,广元市苍溪县陵江镇北门沟西街42号,105.942794,31.747256
广元市,苍溪县社保医院,广元市苍溪县陵江镇解放路西段403号,105.478556,32.041189
广元市,剑阁县人民医院,广元市剑阁县普安镇城北路58号,105.475014,32.042158
广元市,剑阁县中医院,广元市剑阁县普安镇闻溪路6号,105.478975,32.040301
广元市,剑阁县妇幼保健院,广元市剑阁县城北镇三江口,105.455557,32.080433
广元市,剑阁县开封镇中心卫生院,广元市剑阁县开封镇中心街15号,105.394417,31.773345
广元市,剑阁县元山镇中心卫生院,广元市剑阁县元山镇福音街167号,105.441996,31.588773
广元市,剑阁县白龙镇中心卫生院,广元市剑阁县白龙镇龙洞街98号,105.59395,31.825415
广元市,剑阁县武连镇中心卫生院,广元市剑阁县武连镇卫生巷10号,105.259244,31.884598
广元市,剑阁县公兴镇中心卫生院,广元市剑阁县公兴镇剑南街96号,105.612046,31.72622
广元市,剑阁县剑门关镇中心卫生院,广元市剑阁县剑门关镇雄关大道一段 14号,105.573333,32.203769
广元市,剑阁县江口镇中心卫生院,广元市剑阁县江口镇凤翅街10号,105.69251,32.045584
广元市,剑阁县柳沟镇中心卫生院,广元市剑阁县柳沟场迎宾街1号,117.10142,40.151975
广元市,剑阁县普安镇中心卫生院,广元市剑阁县普安镇新街8号,105.478304,32.037924
广元市,剑阁县鹤岭镇中心卫生院,广元市剑阁县鹤龄镇烟灯街11号,105.771421,31.881409
广元市,青川县人民医院,广元市青川县乔庄镇平安路7号,105.234402,32.577616
广元市,青川县中医医院,广元市青川县乔庄镇小南街19号,105.24723,32.588475
广元市,青川县妇幼保健计划服务中心,广元市青川县乔庄镇秦兴街49号,105.244227,32.591812
广元市,青川县第一人民医院,广元市青川县竹园镇梁沙坝黎渊路 1号,105.36172,32.245322
广元市,青川县竹园镇中心卫生院,广元市青川县竹园镇场镇龙江路64号,105.34375,32.227785
广元市,青川县马鹿镇卫生院,广元市青川县马鹿场镇,116.338638,39.948993
广元市,青川县房石镇中心卫生院,广元市青川县房石镇陵园路94号,116.776541,39.925865
广元市,青川县关庄镇中心卫生院,广元市青川县关庄镇滨河街200号,116.346834,39.768726
广元市,青川县凉水镇中心卫生院,广元市青川县凉水镇振兴街40号,116.822351,40.320129
广元市,青川县青溪镇中心卫生院,广元市青川县青溪镇鹿城路9号,104.798315,32.536663
广元市,青川县乐安寺乡卫生院,广元市青川县乐安镇场镇,105.245407,32.581617
广元市,青川县沙州镇中心卫生院,广元市青川县沙州镇人民街2号,105.492546,32.678526
广元市,朝天区人民医院,广元市朝天区朝天镇明月大道2段64号,105.889419,32.659336
广元市,朝天区中医医院,广元市朝天区朝天镇德胜街102号,105.890717,32.656712
广元市,朝天区妇幼保健计划生育服务中心,广元市朝天区朝天镇飞霞路39号,105.894453,32.649716
广元市,朝天区曾家中心卫生院,广元市朝天区曾家镇商业街38号,106.11359,32.627823
广元市,朝天区羊木中心卫生院,广元市朝天区羊木镇九龙路311号,105.786368,32.602815
遂宁市,遂宁市中心医院,遂宁市船山区德胜西路127号,105.583305,30.507676
遂宁市,遂宁市中医院,遂宁市和平西路68号、遂宁市天峰街73号,105.5785,30.515668
遂宁市,遂宁市第一人民医院,船山区油房街22号,105.591294,30.508537
遂宁市,遂宁市第三人民医院,遂州中路162号,116.413384,39.910925
遂宁市,船山区仁里镇中心卫生院,仁里镇灵泉路106号,116.413384,39.910925
遂宁市,船山区第一人民医院,遂宁市船山区永兴镇新建街19号,105.615759,30.576181
遂宁市,船山区唐家乡卫生院,唐家乡正街2号,116.296538,40.04965
遂宁市,船山区河沙镇卫生院,船山区河沙镇栖凤街174号,105.704002,30.59081
遂宁市,船山区龙凤镇复桥卫生院,龙凤镇复兴上街76号,116.413384,39.910925
遂宁市,船山区老池镇卫生院,老池镇文静街17号,116.413384,39.910925
遂宁市,船山区妇幼保健院,凯旋中路223号,116.413384,39.910925
遂宁市,船山区龙凤镇卫生院,遂宁市船山区兴文路323号,105.609197,30.492205
遂宁市,射洪市人民医院,射洪县广寒路29号,116.413384,39.910925
遂宁市,射洪市中医院,射洪市太和街道美丰大道239号,105.395023,30.857047
遂宁市,射洪市太乙中心卫生院,太乙镇人民村66号,116.259894,39.848586
遂宁市,射洪市金华中心卫生院,射洪市金华镇江西街38号,105.294904,30.990765
遂宁市,精神卫生中心,射洪市大榆镇夏家巷15号,105.429004,30.875636
遂宁市,射洪市复兴中心卫生院,射洪市复兴镇商业街178号,105.342828,31.084113
遂宁市,射洪市青岗中心卫生院,射洪市青岗镇新街46号,115.946954,39.665686
遂宁市,射洪市仁和中心卫生院,射洪市仁和镇仁和大道61号,105.579931,30.963696
遂宁市,射洪市瞿河镇卫生院,射洪市瞿河镇邮政街6号,105.403114,30.798144
遂宁市,射洪市康复保健医院,射洪市太和大道北段684号,105.390906,30.8822
遂宁市,射洪市武安镇陈古卫生院,射洪市武安镇玉皇社区105号,105.39451,30.877139
遂宁市,射洪市曹碑镇卫生院,射洪市曹碑镇文化街88号,105.63824,30.931695
遂宁市,射洪市青堤卫生院,射洪市沱牌镇青堤目连上街145号,105.40781,30.734667
遂宁市,射洪市红十字医院（射洪市武安中心卫生院）,射洪市虹桥路30号,105.395513,30.8805
遂宁市,射洪市太和街道城东社区卫生服务中心,射洪市解放上街136号,105.393698,30.876022
遂宁市,射洪市洋溪中心卫生院,射洪市洋溪镇正街4号,105.460554,30.782968
遂宁市,射洪市沱牌中心卫生院,射洪市沱牌镇花园街120号,105.411583,30.73422
遂宁市,射洪市金家镇凤来卫生院,射洪市金家镇凤来倪桥新区大兴路 73号,105.24961,30.91801
遂宁市,射洪市潼射镇卫生院,射洪市潼射镇风雷街南段,105.272936,31.079195
遂宁市,射洪市金家中心卫生院,射洪市金家镇华新街72号,105.253888,30.902553
遂宁市,安居区人民医院,遂宁市安居区梧桐南路140号,105.457641,30.346774
遂宁市,安居区拦江镇中心卫生院,遂宁市安居区拦江镇长兴街96号,105.17475,30.406776
遂宁市,安居区东禅镇中心卫生院,遂宁市安居区东禅镇琼江下路84号,105.468142,30.353998
遂宁市,安居区三家镇中心卫生院,遂宁市安居区三家镇桥头路3号,117.025306,40.169876
